path,label,xmin,ymin,xmax,ymax
image-110.xml,wbc,7.11318553092182,133.6499416569428,76.13068844807468,214.33022170361727
image-110.xml,rbc,237.5208568207441,239.5264937993236,256.0,255.9143179255919
image-109.xml,rbc,42.10151691948658,0.0,100.27304550758458,17.325554259043173
image-109.xml,rbc,6.16686114352392,7.290548424737455,60.87631271878646,66.2147024504084
image-109.xml,rbc,0.0,49.27654609101516,35.949824970828466,103.67561260210032
image-109.xml,rbc,35.009334889148185,26.555425904317385,85.96499416569426,75.86581096849474
image-109.xml,rbc,12.49708284714119,77.12252042007,62.98599766627771,131.23103850641772
image-109.xml,rbc,151.72112018669776,16.07234539089848,201.97432905484249,59.74329054842472
image-109.xml,rbc,192.9381563593932,1.1773628938156355,241.27071178529752,56.82497082847141
image-109.xml,rbc,199.61493582263708,74.66511085180863,243.63360560093344,126.2240373395566
image-109.xml,rbc,31.76896149358226,129.27071178529755,81.81680280046675,183.02683780630105
image-109.xml,rbc,19.603267211201864,151.13302217036173,73.79113185530922,211.72928821470245
image-109.xml,rbc,0.0,179.61960326721118,21.919486581096848,233.11201866977825
image-109.xml,rbc,88.98716452742123,155.05600933488913,138.0,203.1423570595099
image-109.xml,rbc,152.5029171528588,125.49241540256708,209.29171528588097,176.31038506417735
image-109.xml,rbc,200.91948658109683,145.8541423570595,254.5950991831972,201.7724620770128
image-109.xml,rbc,168.8401400233372,175.03850641773627,224.65810968494748,228.4737456242707
image-109.xml,rbc,84.03617269544924,201.5005834305717,150.33838973162193,250.098016336056
image-109.xml,rbc,65.94282380396733,226.06651108518085,125.01633605600932,256.0
image-109.xml,rbc,126.46557759626604,237.11201866977828,176.8751458576429,256.0
image-109.xml,rbc,196.31155192532088,230.1236872812135,250.9824970828471,256.0
image-109.xml,rbc,236.8214702450408,193.03733955659277,255.80863477246209,251.63710618436403
image-109.xml,wbc,60.4107351225204,50.18436406067678,162.20303383897314,152.04667444574093
image-115.xml,wbc,82.47392695783132,87.2705027700086,176.189261510327,182.9436686478055
image-115.xml,rbc,6.099397590361446,0.1840711058519793,59.96724397590362,30.23402874892427
image-115.xml,rbc,0.0,10.811101549053356,43.70218373493976,66.9248433466007
image-115.xml,rbc,0.0,67.57266902431154,15.906478592943202,115.3805635488382
image-115.xml,rbc,5.378657487091222,40.36861620589501,54.93401731927711,99.371285364673
image-115.xml,rbc,57.3424591222031,18.95558237413941,110.9282352624785,76.73312110047333
image-115.xml,rbc,60.25291792168675,1.404427979776248,109.64811478055078,43.84920597568847
image-115.xml,rbc,94.94644201807228,0.0,151.57294804216866,21.61383592405336
image-115.xml,rbc,157.7141915877797,0.0,215.57897213855424,25.856998305722893
image-115.xml,rbc,130.36191641566265,12.080464716006883,180.62366878227195,58.98235464178141
image-115.xml,rbc,113.47771891135972,36.55096614135112,164.15542975473323,81.76275750322719
image-115.xml,rbc,224.2864269578313,0.1625564759036144,256.0,21.654478404690188
image-115.xml,rbc,205.11928517642,35.06525992362307,245.7054243760757,88.86020533024958
image-115.xml,rbc,183.96361338209985,28.671495132314977,226.03786574870912,79.76395425451808
image-115.xml,rbc,187.89561370481928,83.15404138876937,220.11137854991395,126.24784517534424
image-115.xml,rbc,203.4315700301205,89.58214218481068,246.94730260327023,136.39916025709982
image-115.xml,rbc,16.578219126506024,101.09484926312392,67.55713478915663,164.7339278990964
image-115.xml,rbc,0.0,169.40858635434597,12.771326376936315,211.22226965899316
image-115.xml,rbc,0.0,205.59259022697933,47.893959767642,252.0032507261188
